,mt,n_cells_by_counts,mean_counts,pct_dropout_by_counts,total_counts,n_cells,highly_variable,means,dispersions,dispersions_norm
Mtus2,False,82,0.017116524028966424,98.65042791310073,104,82,True,0.020825524033166523,1.038996579636691,2.0343792
2310047D07Rik,False,71,0.012343647136273865,98.83146807109941,75,71,True,0.017322995533483057,0.613254539711657,0.53913784
Gm29264,False,398,0.08673469387755102,93.44963791968401,527,398,True,0.1303422669896614,1.035548547101448,2.0222695
Alox5ap,False,4526,8.930052666227782,25.510204081632647,54259,4526,True,2.5979336159360567,3.2751421446447573,0.95140564
Wdr95,False,288,0.05628703094140882,95.26003949967084,342,288,True,0.06688062010159594,0.6266932812283803,0.58633584
Rfc3,False,626,0.1510862409479921,89.69716919025674,918,626,True,0.137345444629012,0.6498500410425078,0.6676643
Pon3,False,127,0.051678736010533244,97.90980908492429,314,127,True,0.04333437205664723,1.6992443511910094,4.3532243
Asns,False,143,0.03423304805793285,97.64647794601711,208,143,True,0.03235164734909703,0.8780178087926921,1.4690083
Irf5,False,1278,0.4435483870967742,78.96642527978933,2695,1278,True,0.34687924877582993,0.8792599608453576,0.72788596
Smkr-ps,False,50,0.008722843976300198,99.17709019091507,53,50,True,0.012542397341163414,0.8495877795371404,1.3691598
Agbl3,False,73,0.012672811059907835,98.79855167873602,77,73,True,0.016789092155952808,0.6326182768291919,0.6071449
Tmem140,False,503,0.0934825543120474,91.72152732060566,568,503,True,0.11826566691135208,0.6725436430210942,0.7473661
Creb3l2,False,181,0.040157998683344305,97.02106649111258,244,181,True,0.036998577173266996,0.6313483130527314,0.6026847
Clec5a,False,735,0.18959842001316657,87.90322580645162,1152,735,True,0.2051428867741007,0.9177728534204648,1.6086314
Mgam,False,220,0.03982883475971034,96.37919684002634,242,220,True,0.054493134232838955,0.6731780299942769,0.7495941
Prss2,False,32,0.01695194206714944,99.47333772218565,103,32,True,0.018720948715742106,2.0902310399323745,5.726402
Ezh2,False,687,0.20720868992758393,88.69321922317313,1259,687,True,0.15475710233476903,0.6555905947991301,0.68782556
Pdia4,False,1701,0.6816984858459513,72.00460829493088,4142,1701,True,0.49708280587556414,2.527255027719138,5.5151715
Zfp467,False,388,0.08015141540487163,93.61421988150099,487,388,True,0.07949292046621914,0.6737924352338304,0.75175196
Gimap8,False,1293,0.26678736010533244,78.71955233706386,1621,1293,True,0.3051199642927922,0.6161768169339301,0.5494011
Gimap7,False,2142,0.6242593811718236,64.74654377880185,3793,2142,True,0.5965758342432037,1.0514304648525072,1.2280266
Gimap5,False,2347,0.6394009216589862,61.372613561553656,3885,2347,True,0.6132792311288024,0.8496130265548527,0.64176416
Tmem176b,False,730,0.4774522712310731,87.98551678736011,2901,730,True,0.31962172055128246,1.8142319824889628,3.4439
Tmem176a,False,557,0.26398946675444374,90.83278472679395,1604,557,True,0.19088168240059503,1.5060222741383562,3.674612
Mpp6,False,817,0.25608953258722844,86.55365371955234,1556,817,True,0.18231020088937444,0.683640659275943,0.7863397
Dfna5,False,781,0.17215273206056617,87.14614878209348,1046,781,True,0.1763740979065432,0.6637685963301461,0.71654737
Osbpl3,False,122,0.023206056616194865,97.99210006583279,141,122,True,0.026588028636857306,0.6447778517122962,0.6498503
Nod1,False,1298,0.28637261356155364,78.63726135615536,1740,1298,True,0.2861741683670978,0.6850363745629405,0.7912416
Herc6,False,1358,0.30859117840684663,77.64976958525345,1875,1358,True,0.3204331077810538,0.8070278129551081,0.5180577
Gng12,False,1922,0.5706056616194866,68.36734693877551,3467,1922,True,0.561968967717289,1.093955450586837,1.3515581
Gadd45a,False,1429,0.39730085582620145,76.48123765635286,2414,1429,True,0.48173061394821337,1.2409390712391366,1.778533
Tacstd2,False,974,0.21807109940750494,83.96971691902567,1325,974,True,0.2982569341842106,1.0338416822237437,2.0162747
Gm43291,False,336,0.15371955233706386,94.47004608294931,934,336,True,0.18742238964294033,1.8956769383367218,5.043112
Cd8b1,False,3467,3.6989795918367347,42.93943383805134,22475,3467,True,1.7075122217136633,2.0317533394071665,1.1084492
Cd8a,False,3003,1.6765964450296247,50.57603686635945,10187,3003,True,1.0959890951374498,1.4571289111290429,0.694975
St3gal5,False,555,0.12870309414088216,90.86570111915734,782,555,True,0.14475415128490002,0.7856461497219688,1.1445915
RP23-81F19.2,False,188,0.03785385121790652,96.90585911784069,230,188,True,0.04508038848352922,0.7119356366296559,0.88571405
Sfxn5,False,917,0.21066491112574062,84.90783410138249,1280,917,True,0.2804974432269103,1.1168999165361342,2.3079822
Asprv1,False,1117,0.6859776168531929,81.61619486504279,4168,1117,True,0.7095750457408712,2.4803291992799767,3.4780164
Mxd1,False,2347,1.0669848584595127,61.372613561553656,6483,2347,True,0.9744688504877377,1.7442052068360328,1.157316
Gmcl1,False,766,0.14532587228439764,87.39302172481895,883,766,True,0.16011352561421544,0.9013626352372612,1.5509974
Hmces,False,559,0.10714285714285714,90.79986833443054,651,559,True,0.12582045788854743,0.6445967568794471,0.6492143
Abtb1,False,1688,0.4075049374588545,72.21856484529296,2476,1688,True,0.4512157045209274,0.9512794838627802,0.93709654
Iqsec1,False,1194,0.23173140223831468,80.34891375905201,1408,1194,True,0.290603064610397,0.7165745605115049,0.9020063
Xpc,False,828,0.1693548387096774,86.37261356155366,1029,828,True,0.1986376212553129,0.7143784864949241,0.89429355
Frmd4b,False,385,0.11257406188281764,93.66359447004609,684,385,True,0.08535951331492397,0.7119862090271257,0.8858917
Gm20696,False,687,0.1291968400263331,88.69321922317313,785,687,True,0.16321441880284196,0.6397030374045952,0.63202715
Gpr27,False,60,0.011356155365371955,99.01250822909809,69,60,True,0.014233262904259612,0.6271585622757007,0.5879699
Prok2,False,863,0.6109282422646478,85.7965766951942,3712,863,True,0.6066686720830565,2.5902292782935494,5.6981063
Bhlhe40,False,291,0.06451612903225806,95.21066491112575,392,291,True,0.06893563978630553,0.6928974894507304,0.81885046
Edem1,False,1761,0.5492100065832785,71.01711652402896,3337,1761,True,0.43921694064694033,1.6168581781968334,2.870546
Irak2,False,542,0.10204081632653061,91.07965766951942,620,542,True,0.12131494447381778,0.6230943742420537,0.57369614
Tmem40,False,569,0.1272218564845293,90.63528637261356,773,569,True,0.16668554027988786,0.8974886283168331,1.5373915
Tmcc1,False,2354,0.9096445029624753,61.25740618828177,5527,2354,True,0.8414623820053382,1.505821694102644,1.4766351
Alox5,False,511,0.11240947992100066,91.58986175115207,683,511,True,0.13366315395076947,0.7404860235470347,0.98598534
Rassf4,False,732,0.24473337722185648,87.95260039499671,1487,732,True,0.17264345742770845,0.7490513173138057,1.0160674
Pex26,False,109,0.019749835418038184,98.20605661619487,120,109,True,0.025431462851798717,0.6309091774591093,0.6011424
Usp18,False,1382,0.3795260039499671,77.2547728768927,2306,1382,True,0.3702389234586515,1.2240228794281176,1.7293929
Slc6a13,False,140,0.027649769585253458,97.6958525345622,168,140,True,0.039268796499474116,0.9505081569638408,1.7236005
Klrg1,False,25,0.008229098090849244,99.58854509545753,50,25,True,0.013246134686451312,1.7259736914880983,4.4470997
Apobec1,False,958,0.21872942725477287,84.23304805793285,1329,958,True,0.21562471130397806,0.6313542221130066,0.6027054
Gdf3,False,81,0.021889400921658985,98.66688610928243,133,81,True,0.01628006799517109,0.6336364107903013,0.6107207
Slc2a3,False,890,0.18745885450954575,85.35220539828835,1139,890,True,0.23055627163140843,0.7667298477303214,1.0781559
Clec4a1,False,1155,0.7942725477287689,80.99078341013825,4826,1155,True,0.4837991912019753,1.5070645547216266,2.551605
Clec4a3,False,1451,1.314516129032258,76.1191573403555,7987,1451,True,0.7421673286101854,2.037827460084273,2.5692346
Clec4b1,False,272,0.09233048057932851,95.52337063857802,561,272,True,0.06826258482773252,1.0060340075051606,1.9186119
Clec4a2,False,2063,1.564351547070441,66.04674127715602,9505,2063,True,0.8479645497748987,1.8131477556005846,2.1078017
Clec4n,False,895,0.4098090849242923,85.26991441737985,2490,895,True,0.3571073126872565,1.9405111893431748,3.8107305
Clec4d,False,2387,1.1066491112574062,60.71428571428572,6724,2387,True,1.0414825632363527,1.936203050917953,1.4665316
Clec4e,False,2266,1.012508229098091,62.70572745227123,6152,2266,True,0.9504583085463679,1.8472798071995133,1.3233193
Cdca3,False,376,0.1978275181040158,93.81171823568137,1202,376,True,0.10118315717771308,0.8764682065406155,1.4635661
Cd4,False,226,0.0826201448321264,96.28044766293614,502,226,True,0.10306697330263045,1.5208756722507013,3.7267785
Lag3,False,353,0.184825543120474,94.19025674786043,1123,353,True,0.18526126523153905,2.194066431541098,6.09108
Ptms,False,1200,0.41161948650427915,80.25016458196181,2501,1200,True,0.3427196804894365,1.1272710020214718,1.448337
Cd27,False,3037,1.1370967741935485,50.0164581961817,6909,3037,True,0.9026277007489035,1.0842916414944563,0.61092365
Scnn1a,False,339,0.06468071099407505,94.42067149440422,393,339,True,0.09803020390791359,0.9286899612671036,1.6469731
Tnfrsf1a,False,2431,0.7985516787360105,59.99012508229098,4852,2431,True,0.70314579783976,1.0933138956960509,0.629453
Cd9,False,2591,1.1793943383805134,57.35681369321922,7166,2591,True,0.9579528930812584,1.6804620231495013,1.0546566
Ccnd2,False,3348,1.9081632653061225,44.89795918367348,11594,3348,True,1.2389802973367663,1.5671459215263368,0.8721592
Klrb1a,False,36,0.010697827518104016,99.40750493745885,65,36,True,0.014217605780318658,1.5789017886771626,3.930571
Klrb1c,False,189,0.06731402238314681,96.88940092165899,409,189,True,0.10396270997237586,1.9074060384832257,5.0843053
BC035044,False,708,0.1782422646477946,88.34759710335747,1083,708,True,0.14956519051933645,0.6357037902223862,0.6179815
Gm15987,False,499,0.12096774193548387,91.78736010533245,735,499,True,0.11023309374201569,0.6828647405303816,0.78361464
Klrb1f,False,80,0.017774851876234364,98.68334430546412,108,80,True,0.020527903952009343,0.9048124402691446,1.5631133
2310001H17Rik,False,2642,0.7699144173798552,56.5174456879526,4678,2642,True,0.7542469966140033,1.291034207734797,1.0355183
Cd69,False,2035,0.6285385121790652,66.50757077024359,3819,2035,True,0.5911267541035016,1.1886690455816316,1.626693
Clec12a,False,1388,0.6135615536537196,77.1560236998025,3728,1388,True,0.4242125129140676,1.09269418080557,1.3478942
Clec9a,False,83,0.019420671494404212,98.63396971691903,118,83,True,0.020486957409442102,0.7989752408101903,1.1914043
Klre1,False,499,0.23617511520737328,91.78736010533245,1435,499,True,0.2621959701533002,1.900827795280559,5.0612016
Klrd1,False,2965,1.5376892692560895,51.20144832126399,9343,2965,True,1.0601676132835705,1.5755791018989076,0.88574094
Klrk1,False,534,0.2738643844634628,91.21132323897301,1664,534,True,0.30800513174495003,2.1756216727301045,6.0263004
Klrc2,False,446,0.14351547070441079,92.65964450296248,872,446,True,0.1797804867454141,1.4292537204708151,3.4049945
Klrc1,False,484,0.18169848584595127,92.03423304805793,1104,484,True,0.2123715964913165,1.5798281969995907,3.9338245
Klri2,False,41,0.01184990125082291,99.32521395655036,72,41,True,0.014194125070230263,1.2558048488910858,2.7958279
Klra17,False,998,0.2602040816326531,83.5747202106649,1581,998,True,0.332840199882261,1.1386510557486416,1.481395
Klra5,False,20,0.01053324555628703,99.67083607636603,64,20,True,0.014443503353230303,2.159467253304215,5.969565
Klra6,False,284,0.11175115207373272,95.32587228439763,679,284,True,0.12493547969592504,1.5301766935430312,3.7594445
Klra4,False,27,0.01826859776168532,99.55562870309414,111,27,True,0.024843749236913334,2.6942765024983317,7.8478594
Klra8,False,27,0.014976958525345621,99.55562870309414,91,27,True,0.021104430811921936,2.1797662957453827,6.040857
Klra9,False,88,0.04295589203423305,98.55167873601053,261,88,True,0.06587495127705727,2.526514850562628,7.2586665
Klra7,False,401,0.21445029624753126,93.40026333113892,1303,401,True,0.23030831559333068,2.0933368271891357,5.7373095
Klra3,False,175,0.0608953258722844,97.11981566820278,370,175,True,0.06453471722436557,1.4157002343233973,3.3573935
Klra1,False,147,0.06830151415404871,97.58064516129032,415,147,True,0.07916668166380504,1.8193929774030082,4.775196
Klra2,False,1325,0.3981237656352864,78.1928900592495,2419,1325,True,0.3612309060629205,0.8904516548625844,0.7603969
Dusp16,False,556,0.11570111915734035,90.84924292297563,703,556,True,0.15294526629572694,0.8788535677257433,1.4719436
Cdkn1b,False,2505,0.6232718894009217,58.77221856484529,3787,2505,True,0.61601009288125,0.8154446160911368,0.5425078
Lockd,False,556,0.1823568136932192,90.84924292297563,1108,556,True,0.14359474749541531,0.9687956434021623,1.7878276
Hebp1,False,207,0.0826201448321264,96.59315339038841,502,207,True,0.06284801423038558,1.4467574340742297,3.466469
Plbd1,False,2007,0.8522053982883476,66.96840026333113,5178,2007,True,0.652873957614529,1.220203787981209,0.8900513
Eps8,False,318,0.06583278472679395,94.76629361421988,400,318,True,0.06612424175008819,0.631087937507539,0.6017702
Mgst1,False,1967,1.0941408821593153,67.62672811059907,6648,1967,True,0.8374642060067258,1.8273995820765374,2.1370711
Ldhb,False,277,0.05678077682685977,95.44107965766952,345,277,True,0.06695008859754793,0.7686601567936014,1.0849353
Bhlhe41,False,60,0.018762343647136272,99.01250822909809,114,60,True,0.018752324286953066,1.3492376204165475,3.1239715
Dennd5b,False,292,0.07422646477946017,95.19420671494404,451,292,True,0.08369420681663965,1.0974107428504032,2.2395346
Nlrp12,False,526,0.10500329163923634,91.3429888084266,638,526,True,0.1647594770707513,0.945272657278331,1.705213
Myadm,False,1161,0.29739960500329166,80.89203423304807,1807,1161,True,0.30480882053291297,0.9085852712589344,1.5763638
Tarm1,False,1238,0.36109282422646477,79.62475312705728,2194,1238,True,0.44315149121533254,1.2822269124138521,1.8984706
Pirb,False,2836,1.457044107965767,53.324555628703095,8853,2836,True,1.0617282776173709,1.5934414928329041,0.91450864
Pira2,False,1535,0.49967083607636603,74.73666886109282,3036,1535,True,0.42805673345327794,0.9109380193527334,0.819908
Gm14548,False,940,0.22416063199473338,84.52929558920343,1362,940,True,0.23141699587552367,0.7383697484427135,0.9785528
Lilra6,False,783,0.17050691244239632,87.11323238973009,1036,783,True,0.19779166262143338,0.7800834349685357,1.1250547
Lair1,False,1333,0.5536537195523371,78.06122448979592,3364,1333,True,0.4121214462338707,1.2614261583181152,1.8380463
Lilra5,False,130,0.02978933508887426,97.8604344963792,181,130,True,0.02682203402700606,0.6077588300753125,0.5198365
Ncr1,False,48,0.019420671494404212,99.21000658327847,118,48,True,0.03149318399132747,1.9859662698136302,5.360215
Ube2s,False,2562,0.8643844634628045,57.83410138248848,5252,2562,True,0.6167482248893473,0.8122517786925971,0.5332329
Lig1,False,582,0.22021066491112573,90.42132982225148,1338,582,True,0.14325378941591402,0.7290478282774513,0.9458135
C5ar2,False,294,0.05315997366688611,95.16129032258065,323,294,True,0.07760300847901498,0.7863012780559051,1.1468923
C5ar1,False,2275,1.1999670836076366,62.55760368663594,7291,2275,True,0.9972613213869032,1.7922125114565994,1.2346326
Pglyrp1,False,4697,8.100724160631994,22.69585253456221,49220,4697,True,2.4718878546793226,3.3253870351328745,1.3785214
Fosb,False,514,0.11734693877551021,91.54048716260698,713,514,True,0.152905715718347,1.2736311041969899,2.8584352
Relb,False,1137,0.23963133640552994,81.28703094140882,1456,1137,True,0.2679081068594077,0.7239788289874272,0.9280107
Apoc1,False,120,0.04427254772876893,98.02501645819618,269,120,True,0.030668537394752268,1.1256115864302723,2.3385782
Apoe,False,2785,4.227287689269256,54.163923633969716,25685,2785,True,1.4973425301680547,3.5748221961484523,3.0465703
Bcl3,False,1194,0.2764976958525346,80.34891375905201,1680,1194,True,0.2835949530313116,0.6994902627358607,0.84200484
Gm16174,False,231,0.042791310072416065,96.19815668202764,260,231,True,0.05869536045245349,0.7232053066331439,0.92529404
Plaur,False,2202,0.8824884792626728,63.75905200789993,5362,2202,True,0.732952186277349,1.3384197806246487,1.1328357
Cd177,False,965,0.6856484529295589,84.11784068466096,4166,965,True,0.49870220242306135,1.9936873336959666,3.9652028
Ceacam10,False,576,0.21214614878209348,90.52007899934166,1289,576,True,0.21959976017315838,1.3577315168686168,3.1538026
Cd79a,False,1713,1.9720210664911126,71.80710994075051,11982,1713,True,1.4066429281626134,3.2734377270155064,2.658823
Atp1a3,False,704,0.15092165898617513,88.41342988808427,917,704,True,0.159113697030668,0.6772684483807742,0.76396
Pou2f2,False,1875,0.793778801843318,69.14088215931532,4823,1875,True,0.6146140612169188,1.3602808667275874,2.1252108
Pafah1b3,False,784,0.21609611586570113,87.09677419354838,1313,784,True,0.2119961670795459,1.1080715042114015,2.276976
Ceacam1,False,587,0.17198815009874918,90.33903884134298,1045,587,True,0.1438562130236317,0.8617448780486532,1.4118565
B3gnt8,False,488,0.10697827518104015,91.96840026333113,650,488,True,0.10359980877709483,0.6261153825641261,0.5843062
Tgfb1,False,3159,1.5928242264647794,48.008558262014475,9678,3159,True,0.9237112492499739,1.1289861474655114,0.7027144
Blvrb,False,1615,0.8645490454246214,73.42001316655696,5253,1615,True,0.55923866693965,1.6419820797392664,2.943529
Zfp36,False,3154,1.022053982883476,48.09084924292297,6210,3154,True,0.8991693303624619,1.208094496928865,0.86518204
Map4k1,False,1267,0.29542462146148785,79.14746543778801,1795,1267,True,0.28612917945309174,0.7840328090121205,1.1389253
Rasgrp4,False,1368,0.33212639894667545,77.48518762343647,2018,1368,True,0.3849180838881897,0.9961840451654281,1.0675405
Spint2,False,1920,0.5113561553653719,68.40026333113892,3107,1920,True,0.48599984518200084,0.8364495608242433,0.6035254
Sdhaf1,False,934,0.19601711652402898,84.62804476629361,1191,934,True,0.20353491185628209,0.6186292622387825,0.55801433
Nfkbid,False,891,0.17988808426596445,85.33574720210665,1093,891,True,0.2104143605901479,0.9579139621293228,1.7496103
Zbtb32,False,73,0.017939433838051348,98.79855167873602,109,73,True,0.018317614636627507,0.735264784800613,0.9676479
Dmkn,False,98,0.04937458854509546,98.38709677419355,300,98,True,0.023412029460148615,1.3067409620899166,2.9747195
Ffar2,False,190,0.054805793285055956,96.87294272547729,333,190,True,0.047867260554926266,0.9259517619348834,1.6373564
Ffar1,False,94,0.017116524028966424,98.45292955892035,104,94,True,0.02537289855695193,0.7837433326651264,1.1379086
Cd22,False,669,0.16984858459512836,88.98946675444371,1032,669,True,0.21758736519023333,1.2049650176962836,2.617274
Siglecf,False,103,0.019749835418038184,98.30480579328506,120,103,True,0.0346432556890349,0.9574097823626804,1.7478396
Siglecg,False,714,0.24160631994733378,88.24884792626729,1468,714,True,0.31605819181216416,1.656734535812599,2.9863834
Nkg7,False,4088,5.05513495720869,32.71889400921659,30715,4088,True,1.9829245260927926,2.376492008289494,0.6201788
Cd33,False,1897,0.6691902567478605,68.77880184331798,4066,1897,True,0.715235773319403,1.5518685843901978,1.5712032
Siglece,False,1790,0.5952929558920342,70.5398288347597,3617,1790,True,0.6245331435855164,1.4308955655816518,1.3227566
Klk1b27,False,119,0.0587557603686636,98.04147465437788,357,119,True,0.06637341633705686,1.8723032753652626,4.9610214
Klk1,False,232,0.2401250822909809,96.18169848584594,1459,232,True,0.23753344252195013,3.110358537381403,9.309174
Fam71e1,False,56,0.010039499670836076,99.07834101382488,61,56,True,0.012749616162512776,0.767865919182866,1.0821458
Spib,False,705,0.21477946017116525,88.39697169190256,1305,705,True,0.2716602832919928,1.3929415248113874,3.2774632
Napsa,False,2452,1.5850888742593812,59.64450296247532,9631,2452,True,0.9742235146992407,1.6867515597407523,1.064786
Il4i1,False,169,0.03917050691244239,97.21856484529296,238,169,True,0.05409508003933916,1.1995540683806927,2.5982704
Pnkp,False,2200,0.608459512837393,63.79196840026333,3697,2200,True,0.5650764232506457,0.8679645429062647,0.6950737
Ptov1,False,432,0.0901909150757077,92.89005924950625,548,432,True,0.08311538685270284,0.622607806486912,0.5719873
Prrg2,False,401,0.07241606319947334,93.40026333113892,440,401,True,0.09768610034957059,0.7065563265622116,0.86682147
Rcn3,False,591,0.11603028308097432,90.27320605661619,705,591,True,0.1405739131236094,0.6398792339651577,0.63264596
Fcgrt,False,884,0.2509874917709019,85.45095457537853,1525,884,True,0.21539803032984056,0.8917582804309131,1.517266
Dkkl1,False,70,0.013824884792626729,98.84792626728111,84,70,True,0.016250451990764008,0.7530461161562835,1.0300975
Rasip1,False,99,0.01695194206714944,98.37063857801185,103,99,True,0.02606125340816112,0.6778622469902594,0.76604545
Emp3,False,4259,2.7325543120473994,29.904542462146143,16603,4259,True,1.328955017059736,1.6398874276691267,0.5571729
Kcnc1,False,186,0.03818301514154049,96.93877551020408,232,186,True,0.050947606507113295,0.8149257253382244,1.2474238
Saa3,False,1803,4.184167215273206,70.32587228439763,25423,1803,True,1.4400943270048976,4.272516267327692,3.9441912
Spty2d1,False,931,0.1782422646477946,84.67741935483872,1083,931,True,0.2077959301095981,0.6235316051783325,0.57523173
Mrgpra2a,False,670,0.1706714944042133,88.97300855826201,1037,670,True,0.23429914109193303,1.2400411999541499,2.7404644
Mrgpra2b,False,1252,0.5195852534562212,79.3943383805135,3157,1252,True,0.5944293439305548,1.7413113875908273,3.232072
Nav2,False,69,0.013824884792626729,98.86438446346281,84,69,True,0.015077616693604485,0.7422792723442838,0.9922834
Svip,False,401,0.08657011191573404,93.40026333113892,526,401,True,0.10365794229777717,0.8505412111104811,1.3725083
Siglech,False,263,0.33541803818301513,95.67149440421329,2038,263,True,0.31597570186798196,2.829346445079886,6.392721
Vimp,False,2193,0.6458196181698486,63.907175773535215,3924,2193,True,0.5160444271340622,0.8058389133910238,0.5146041
Chsy1,False,929,0.17774851876234365,84.71033574720211,1080,929,True,0.20690615365933762,0.6065369338501346,0.51554507
Asb7,False,507,0.09216589861751152,91.65569453587888,560,507,True,0.11919324424304857,0.62343321064513,0.5748862
Igf1r,False,526,0.09842001316655695,91.3429888084266,598,526,True,0.13529313115999864,0.7177398617200759,0.90609896
Arrdc4,False,645,0.1272218564845293,89.38446346280448,773,645,True,0.1599959684557896,0.7717074307677781,1.0956376
Mctp2,False,515,0.09759710335747201,91.52402896642529,593,515,True,0.12484347555765525,0.6311102476770077,0.60184854
Isg20,False,1543,0.42001316655694537,74.60500329163924,2552,1543,True,0.44259956546289997,1.2054529688210311,1.6754489
Abhd2,False,1185,0.2531270572745227,80.4970375246873,1538,1185,True,0.29274058400545305,0.7655857768152257,1.0741378
Sema4b,False,978,0.21889400921658986,83.90388413429888,1330,978,True,0.25086321333593053,0.9190335477225015,1.613059
Prc1,False,228,0.09364713627386438,96.24753127057275,569,228,True,0.051490249523506185,0.7422273031233069,0.9921009
Furin,False,830,0.16046741277156024,86.33969716919026,975,830,True,0.18710959766999372,0.62606284450328,0.58412164
Ctsc,False,2849,2.3314680710994073,53.11059907834101,14166,2849,True,1.0365072173670757,2.0486030294838002,1.6475537
Gm26522,False,531,0.1206385780118499,91.2606978275181,733,531,True,0.12284288464231156,0.7631151342486703,1.0654607
Picalm,False,2955,0.8864384463462804,51.366030283080974,5386,2955,True,0.7962772680902067,1.0620364275695322,0.5652173
Rab30,False,130,0.027814351547070442,97.8604344963792,169,130,True,0.03372652248713706,0.7665031229002828,1.0773596
Kctd14,False,103,0.021560236998025017,98.30480579328506,131,103,True,0.029746069395607307,0.8267478044607817,1.2889439
Acer3,False,897,0.2710664911125741,85.23699802501645,1647,897,True,0.2022755578444607,0.6416796594428814,0.63896924
Uvrag,False,1174,0.25510204081632654,80.67807768268598,1550,1174,True,0.2562113623792036,0.64921956407372,0.66545
Dgat2,False,1055,0.27320605661619485,82.6366030283081,1660,1055,True,0.30650678014058536,0.9799056029816205,1.8268467
P2ry6,False,633,0.1904213298222515,89.58196181698486,1157,633,True,0.14390078610891263,0.7441130300748211,0.9987237
P2ry2,False,136,0.02337063857801185,97.761685319289,142,136,True,0.03698558148822931,0.7489538719630918,1.0157251
Fchsd2,False,904,0.18071099407504937,85.12179065174456,1098,904,True,0.21207115406771965,0.7271343055767714,0.939093
Folr2,False,140,0.044930875576036866,97.6958525345622,273,140,True,0.03878701680815269,1.2196996621684455,2.6690233
Il18bp,False,529,0.10697827518104015,91.2936142198815,650,529,True,0.13339936028304183,0.8127681502133529,1.2398462
Hbb-bs,False,17,0.021231073074391045,99.72021066491112,129,17,True,0.015068219629871546,3.3303300964782743,10.081733
Trim30b,False,1845,0.5126728110599078,69.6346280447663,3115,1845,True,0.577884072776265,1.236322791074633,1.7651231
Trim30c,False,391,0.07439104674127715,93.5648452929559,452,391,True,0.0844057604023658,0.6519649814497277,0.6750921
Dennd5a,False,972,0.20309414088215932,84.00263331138908,1234,972,True,0.2238670672085316,0.6757899086715762,0.75876725
1600010M07Rik,False,2072,0.6881171823568137,65.89861751152073,4181,2072,True,0.7098390998748438,1.4914191565927701,1.447056
Swap70,False,653,0.14170506912442396,89.25279789335089,861,653,True,0.16749906408850754,0.8923305991172609,1.5192761
Ampd3,False,557,0.10631994733377222,90.83278472679395,646,557,True,0.1353804781270206,0.6826369970571318,0.7828148
Spon1,False,435,0.1347926267281106,92.84068466096116,819,435,True,0.09171717864799665,0.6140023854762693,0.5417643
Nucb2,False,792,0.2444042132982225,86.9651086240948,1485,792,True,0.2036035121360766,1.0600475830271672,2.1083121
Xylt1,False,361,0.06287030941408822,94.05859117840684,382,361,True,0.08365971058600861,0.6362729580246502,0.61998045
Mettl9,False,2229,0.6417050691244239,63.314680710994075,3899,2229,True,0.5600633057191392,0.8499185401180266,0.6426516
Igsf6,False,2001,0.8023370638578012,67.06714944042133,4875,2001,True,0.6527105376291141,1.2266062516709442,0.90320027
Gga2,False,466,0.0999012508229098,92.33048057932851,607,466,True,0.13169915519102765,1.056494276807677,2.0958326
Arhgap17,False,1201,0.271724818959842,80.23370638578011,1651,1201,True,0.26993334601167346,0.6799230781650161,0.7732833
Sbk1,False,536,0.10023041474654378,91.1784068466096,609,536,True,0.13245867826908833,0.7074131084531118,0.86983055
Cd19,False,641,0.17955892034233048,89.45029624753127,1091,641,True,0.23384837505136924,1.2914846358470482,2.921138
Atp2a1,False,119,0.03703094140882159,98.04147465437788,225,119,True,0.03934851690707719,1.1409442706785442,2.392428
Apobr,False,1117,0.23337722185648452,81.61619486504279,1418,1117,True,0.26603636105895206,0.7459906416203395,1.005318
Nupr1,False,1084,0.5047728768926926,82.15931533903884,3067,1084,True,0.37726744836470194,1.4898644357137185,2.50164
Gdpd3,False,646,0.14400921658986174,89.36800526662277,875,646,True,0.1654283983426595,0.9127508403979537,1.5909936
Tbx6,False,77,0.012837393021724819,98.73271889400922,78,77,True,0.019224629252146595,0.66034298562197,0.70451635
Sephs2,False,2157,0.532422646477946,64.49967083607638,3235,2157,True,0.5436522630445881,0.8919409893084593,0.7647233
Ccdc189,False,173,0.030776826859776167,97.15273206056617,187,173,True,0.04450779201311624,0.6516985451479994,0.67415637
Itgam,False,1868,0.6469716919025674,69.25608953258723,3931,1868,True,0.5499018332650857,0.9987699266182319,1.0750523
Itgam.1,False,268,0.04822251481237656,95.58920342330481,293,268,True,0.061918943490985444,0.6342363843385839,0.61282784
Itgax,False,399,0.09430546412113232,93.4331797235023,573,399,True,0.08842793933028231,0.6596766316330995,0.7021761
Cox6a2,False,191,0.18614219881500987,96.85648452929559,1131,191,True,0.18512645026587143,2.767841344350888,8.106225
Chst15,False,337,0.05924950625411455,94.45358788676761,360,337,True,0.08188238739466334,0.6029352559200114,0.50289565
Mki67,False,353,0.18054641211323239,94.19025674786043,1097,353,True,0.0936177353249581,0.9922082223641991,1.8700546
Bnip3,False,495,0.09364713627386438,91.85319289005925,569,495,True,0.12070484601644617,0.7342790703465065,0.964186
Adam8,False,1298,0.3227452271231073,78.63726135615536,1961,1298,True,0.3912081713968671,1.0564124136969695,1.2424988
Cd163l1,False,101,0.03011849901250823,98.33772218564846,183,101,True,0.03437811327930382,1.2062571018067778,2.6218119
Ifitm6,False,3430,10.256912442396313,43.548387096774185,62321,3430,True,2.685126024509572,4.213556221312257,1.7588814
